t,id,drug_c,pd_output_1,scope,scenario
120.0,414,0.6552040216944376,12.74637264747853,ode_,scn2
120.0,415,0.8184414835958588,13.053948127278305,ode_,scn2
120.0,416,0.2727275847234794,10.618257081834354,ode_,scn2
120.0,417,0.584568957554302,11.92364563142351,ode_,scn2
120.0,418,0.21685883546524126,10.221042289849608,ode_,scn2
120.0,419,0.19195938678082292,10.727888334272004,ode_,scn2
120.0,420,0.16622110593671305,9.67852980403105,ode_,scn2
120.0,421,0.6778883607204919,12.242213528868353,ode_,scn2
120.0,422,0.6683550340142685,12.495174244124367,ode_,scn2
120.0,423,0.725272311329845,12.337835336289661,ode_,scn2
120.0,424,0.2789306729681652,11.100786058867104,ode_,scn2
120.0,425,0.2979030392316848,10.279610973513773,ode_,scn2
120.0,426,0.21502800879959402,9.728596726911697,ode_,scn2
120.0,427,0.2709035877884296,11.717358993799067,ode_,scn2
120.0,428,0.16330388293042597,10.31306109933185,ode_,scn2
120.0,429,0.5497749575736529,12.21125512793449,ode_,scn2
120.0,430,0.3209516935530562,10.068859896504392,ode_,scn2
120.0,431,0.3307986805246166,10.818054316423506,ode_,scn2
120.0,432,0.3900934940871483,10.852464769239237,ode_,scn2
120.0,433,0.252701716639937,9.723998394822653,ode_,scn2
120.0,434,0.27183510056616156,10.69143435403964,ode_,scn2
120.0,435,0.34544608104017316,10.655330850698824,ode_,scn2
120.0,436,0.20731921134734185,10.111806203220954,ode_,scn2
120.0,437,0.14827606703183024,10.137867946925212,ode_,scn2
120.0,438,0.138417333293351,10.314302966046387,ode_,scn2
120.0,439,0.2519326928710869,10.528068689435436,ode_,scn2
120.0,440,0.15307932419031567,8.007000800889132,ode_,scn2
120.0,441,0.21508148307623073,9.227870511541742,ode_,scn2
120.0,442,0.4229017162698149,11.284110192195818,ode_,scn2
120.0,443,0.23971865283104954,10.606590833659693,ode_,scn2
120.0,444,0.23856636309509283,9.648201591522131,ode_,scn2
120.0,445,0.4918032378879709,12.279999995297748,ode_,scn2
120.0,446,0.4783356134734034,11.420226411970035,ode_,scn2
